Player,Squad,Pos_Category,GA_per90,Prog_Total,CrdY_per90,Min,Reliability_Score,Discipline_Score,Player_Rating
Luca Ranieri,Fiorentina,Defender,0.11730205278592375,116,0.20527859237536655,3071,89.79532163742691,69.72140762463343,68.8
Lilian Raolisoa,Angers,Attacker,0.20547945205479454,142,0.0684931506849315,1318,38.538011695906434,89.8972602739726,26.3
Raphinha,Barcelona,Attacker,0.8571428571428571,578,0.12698412698412698,2839,83.01169590643275,81.26984126984127,65.1
Marcus Rashford,Manchester Utd,Attacker,0.4587155963302752,120,0.18348623853211007,978,28.596491228070175,72.93577981651376,33.2
Giacomo Raspadori,Napoli,Attacker,0.5691056910569106,117,0.08130081300813008,1103,32.251461988304094,88.00813008130082,39.8
Andrei Ratiu,Rayo Vallecano,Defender,0.14662756598240467,434,0.14662756598240467,3065,89.61988304093568,78.37243401759531,79.4
David Raum,RB Leipzig,Defender,0.30303030303030304,234,0.25252525252525254,1783,52.13450292397661,62.752525252525245,50.8
Federico Ravaglia,Bologna,Goalkeeper,0.0,0,0.0,1056,30.87719298245614,100.0,51.6
David Raya,Arsenal,Goalkeeper,0.0,14,0.07894736842105263,3420,100.0,88.35526315789474,96.5
Tijjani Reijnders,Milan,Midfielder,0.40229885057471265,462,0.0574712643678161,3128,91.46198830409357,91.52298850574712,59.1
Pepe Reina,Como,Goalkeeper,0.0,0,0.0,1034,30.23391812865497,100.0,51.2
Rocco Reitz,Gladbach,Midfielder,0.14778325123152708,139,0.04926108374384236,1830,53.50877192982456,92.73399014778325,37.9
Nicolai Remberg,Holstein Kiel,Midfielder,0.03717472118959108,136,0.4089219330855019,2417,70.67251461988305,39.684014869888465,19.6
Álex Remiro,Real Sociedad,Goalkeeper,0.0,1,0.0,3240,94.73684210526315,100.0,96.3
Guillaume Restes,Toulouse,Goalkeeper,0.0353356890459364,0,0.0706713780918728,2543,74.35672514619883,89.57597173144876,78.9
Mateo Retegui,Atalanta,Attacker,1.2452830188679245,266,0.11320754716981132,2383,69.67836257309942,83.30188679245283,71.1
Elvis Rexhbeçaj,Augsburg,Midfielder,0.10101010101010101,207,0.40404040404040403,1785,52.19298245614035,40.4040404040404,24.7
Alexsandro Ribeiro,Lille,Defender,0.06666666666666667,211,0.3333333333333333,2700,78.94736842105263,50.83333333333333,60.1
Samuele Ricci,Torino,Midfielder,0.06369426751592357,189,0.25477707006369427,2825,82.60233918128655,62.42038216560509,29.6
Declan Rice,Arsenal,Midfielder,0.35031847133757965,376,0.2229299363057325,2825,82.60233918128655,67.11783439490446,46.3
Chris Richards,Crystal Palace,Defender,0.04672897196261683,47,0.1869158878504673,1922,56.198830409356724,72.42990654205607,51.0
Amir Richardson,Fiorentina,Midfielder,0.1639344262295082,97,0.49180327868852464,1099,32.13450292397661,27.459016393442614,16.5
Diego Rico,Getafe,Defender,0.09584664536741214,247,0.28753993610223644,2819,82.42690058479532,57.587859424920126,64.8
Luis Rioja,Valencia,Attacker,0.25396825396825395,424,0.19047619047619047,2831,82.77777777777777,71.9047619047619,34.5
Lars Ritzka,St. Pauli,Midfielder,0.09803921568627452,63,0.09803921568627452,922,26.959064327485383,85.5392156862745,30.8
Andrew Robertson,Liverpool,Defender,0.036231884057971016,348,0.10869565217391304,2482,72.57309941520468,83.96739130434783,70.3
Antonee Robinson,Fulham,Defender,0.28409090909090906,523,0.22727272727272727,3167,92.60233918128655,66.47727272727273,79.6
Marc Roca,Betis,Midfielder,0.39603960396039606,83,0.39603960396039606,906,26.49122807017544,41.58415841584158,24.7
Óscar Rodríguez Arnaiz,Leganés,Attacker,0.33783783783783783,150,0.4054054054054054,1330,38.88888888888889,40.20270270270271,24.4
Damián Rodríguez,Celta Vigo,Midfielder,0.0,91,0.2912621359223301,927,27.105263157894736,57.038834951456316,21.7
Dani Rodríguez,Mallorca,Attacker,0.4583333333333333,223,0.20833333333333334,2162,63.21637426900585,69.27083333333333,35.9
Guido Rodríguez,West Ham,Midfielder,0.078125,44,0.46875,1149,33.59649122807017,30.859375,13.1
Javi Rodríguez,Celta Vigo,Defender,0.17921146953405018,194,0.2508960573476703,2514,73.50877192982456,62.99283154121863,60.6
Jesus Rodríguez,Betis,Attacker,0.16260162601626016,187,0.0,1111,32.485380116959064,100.0,27.5
Kirian Rodríguez,Las Palmas,Midfielder,0.15384615384615385,192,0.10256410256410256,1758,51.40350877192983,84.87179487179488,38.3
Ricardo Rodríguez,Betis,Defender,0.07042253521126761,114,0.0,1274,37.251461988304094,100.0,51.5
Rodrygo,Real Madrid,Attacker,0.5140186915887851,474,0.0,1928,56.37426900584796,100.0,50.8
Mads Roerslev,Brentford,Defender,0.1639344262295082,122,0.1639344262295082,1101,32.19298245614035,75.81967213114753,41.9
Morgan Rogers,Aston Villa,Attacker,0.5202312138728323,425,0.2890173410404624,3114,91.05263157894737,57.369942196531795,43.1
Merlin Röhl,Freiburg,Attacker,0.09345794392523366,102,0.1869158878504673,965,28.21637426900585,72.42990654205607,17.9
Alessio Romagnoli,Lazio,Defender,0.06734006734006734,102,0.13468013468013468,2672,78.12865497076024,80.13468013468014,65.7
Carlos Romero,Espanyol,Defender,0.10563380281690142,227,0.24647887323943662,2554,74.6783625730994,63.6443661971831,62.2
Cristian Romero,Tottenham,Defender,0.06369426751592357,86,0.1910828025477707,1416,41.40350877192983,71.81528662420382,44.4
Isaac Romero,Sevilla,Attacker,0.25,145,0.4166666666666667,2156,63.04093567251462,38.541666666666664,20.5
Oriol Romeu,Girona,Midfielder,0.0,103,0.33112582781456956,1356,39.64912280701755,51.15894039735098,20.6
Valentin Rongier,Marseille,Midfielder,0.2298850574712644,163,0.2873563218390805,1562,45.672514619883046,57.614942528735625,30.2
Marten de Roon,Atalanta,Midfielder,0.23529411764705882,311,0.14705882352941177,3058,89.41520467836257,78.30882352941177,44.1
Vitor Roque,Betis,Attacker,0.29197080291970806,98,0.29197080291970806,1235,36.11111111111111,56.934306569343065,23.4
Pablo Rosario,Nice,Midfielder,0.20304568527918782,131,0.30456852791878175,1775,51.900584795321635,55.07614213197969,27.3
Lasse Rosenboom,Holstein Kiel,Defender,0.20725388601036268,103,0.15544041450777202,1734,50.70175438596492,77.07253886010362,51.1
Max Rosenfelder,Freiburg,Defender,0.07194244604316546,71,0.14388489208633093,1249,36.52046783625731,78.77697841726618,43.7
Valentin Rosier,Leganés,Defender,0.10416666666666666,204,0.2777777777777778,2595,75.87719298245614,59.02777777777777,60.8
Tom Rothe,Union Berlin,Midfielder,0.3225806451612903,166,0.2150537634408602,1670,48.83040935672515,68.27956989247312,35.4
Anthony Rouault,Rennes,Defender,0.0,39,0.27777777777777773,972,28.421052631578945,59.02777777777779,32.9
Anthony Rouault,Stuttgart,Defender,0.07407407407407407,62,0.07407407407407407,1212,35.43859649122807,89.07407407407408,46.0
Nicolò Rovella,Lazio,Midfielder,0.09933774834437087,246,0.43046357615894043,2718,79.47368421052632,36.506622516556284,25.5
Amir Rrahmani,Napoli,Defender,0.10582010582010583,220,0.052910052910052914,3406,99.59064327485379,92.1957671957672,83.1
Antonio Rüdiger,Real Madrid,Defender,0.0,118,0.11764705882352941,2291,66.98830409356725,82.6470588235294,61.3
Matteo Ruggeri,Atalanta,Defender,0.15384615384615385,278,0.10256410256410256,1751,51.198830409356724,84.87179487179488,58.1
Aitor Ruibal,Betis,Attacker,0.273972602739726,135,0.3424657534246575,1313,38.39181286549708,49.486301369863014,22.7
Abel Ruiz,Girona,Attacker,0.26666666666666666,115,0.2,1346,39.356725146198826,70.5,25.0
Fabián Ruiz Peña,Paris S-G,Midfielder,0.42056074766355145,344,0.04672897196261683,1923,56.228070175438596,93.10747663551402,53.9
Gerónimo Rulli,Marseille,Goalkeeper,0.0,1,0.029411764705882353,3060,89.47368421052632,95.66176470588236,91.3
Georginio Rutter,Brighton,Attacker,0.4347826086956522,188,0.10869565217391305,1656,48.421052631578945,83.96739130434783,36.1
Mathew Ryan,Lens,Goalkeeper,0.0,0,0.0,1260,36.84210526315789,100.0,55.8
Julian Ryerson,Dortmund,Defender,0.199203187250996,294,0.2390438247011952,2259,66.05263157894737,64.74103585657372,59.9
Frederik Rønnow,Union Berlin,Goalkeeper,0.0,1,0.07142857142857142,2520,73.68421052631578,89.46428571428572,78.4
José Sá,Wolves,Goalkeeper,0.0,2,0.06896551724137931,2609,76.28654970760233,89.82758620689654,80.3
Elias Saad,St. Pauli,Attacker,0.5,132,0.1,900,26.31578947368421,85.25,37.1
Youssouf Sabaly,Betis,Defender,0.056818181818181816,150,0.056818181818181816,1581,46.228070175438596,91.61931818181819,54.4
Stefano Sabelli,Genoa,Defender,0.08733624454148473,167,0.13100436681222707,2058,60.175438596491226,80.67685589519651,58.5
Marcel Sabitzer,Dortmund,Midfielder,0.05555555555555555,191,0.16666666666666666,1616,47.251461988304094,75.41666666666667,33.5
Falaye Sacko,Montpellier,Defender,0.07299270072992702,114,0.07299270072992702,1233,36.05263157894737,89.23357664233576,47.7
Alexis Saelemaekers,Roma,Attacker,0.6493506493506493,228,0.2597402597402597,1389,40.614035087719294,61.68831168831169,42.6
Jorge Sáenz,Leganés,Defender,0.05319148936170213,43,0.2127659574468085,1690,49.41520467836257,68.61702127659575,46.4
Modibo Sagnan,Montpellier,Defender,0.08403361344537814,67,0.42016806722689076,2141,62.602339181286546,38.02521008403361,44.4
Osame Sahraoui,Lille,Attacker,0.41666666666666663,317,0.06944444444444445,1293,37.80701754385965,89.75694444444444,40.3
Wesley Saïd,Lens,Attacker,0.297029702970297,93,0.39603960396039606,905,26.46198830409357,41.58415841584158,21.2
Théo Sainte-Luce,Montpellier,Defender,0.08849557522123894,74,0.2654867256637168,1018,29.76608187134503,60.84070796460177,35.0
Bukayo Saka,Arsenal,Attacker,0.8333333333333334,421,0.15625,1729,50.55555555555556,76.953125,58.5
Mohamed Salah,Liverpool,Attacker,1.2533333333333334,786,0.02666666666666667,3371,98.5672514619883,96.06666666666666,89.9
Kike Salas,Sevilla,Defender,0.20080321285140562,84,0.24096385542168677,2238,65.43859649122807,64.45783132530121,54.2
Manolis Saliakas,St. Pauli,Midfielder,0.11673151750972763,201,0.1556420233463035,2314,67.66081871345028,77.04280155642023,35.7
William Saliba,Arsenal,Defender,0.0591715976331361,160,0.0591715976331361,3039,88.85964912280701,91.27218934911242,75.9
Mohammed Salisu,Monaco,Defender,0.08771929824561403,79,0.17543859649122806,1023,29.912280701754383,74.12280701754386,39.2
Lazar Samardzic,Atalanta,Midfielder,0.23076923076923078,245,0.23076923076923078,1169,34.1812865497076,65.96153846153847,36.9
Mama Samba Baldé,Brest,Attacker,0.390625,157,0.3125,1149,33.59649122807017,53.90625,28.8
Brice Samba,Rennes,Goalkeeper,0.0,1,0.17647058823529413,1529,44.707602339181285,73.97058823529412,53.5
Brice Samba,Lens,Goalkeeper,0.0,1,0.06666666666666667,1350,39.473684210526315,90.16666666666666,54.7
Albert Sambi Lokonga,Sevilla,Midfielder,0.12269938650306748,137,0.24539877300613497,1471,43.01169590643275,63.80368098159509,28.6
Antonio Sanabria,Torino,Attacker,0.20547945205479454,78,0.136986301369863,1318,38.538011695906434,79.7945205479452,22.7
Oihan Sancet,Athletic Club,Midfielder,0.8888888888888888,257,0.1111111111111111,1620,47.368421052631575,83.61111111111111,56.1
Antonio Sánchez,Mallorca,Midfielder,0.0,109,0.1935483870967742,1395,40.78947368421053,71.45161290322581,27.0
Iván Sánchez,Valladolid,Attacker,0.19230769230769232,230,0.25641025641025644,1404,41.05263157894737,62.17948717948718,24.4
Javi Sánchez,Valladolid,Defender,0.08888888888888889,42,0.26666666666666666,2026,59.239766081871345,60.66666666666667,48.9
Juanlu Sánchez,Sevilla,Midfielder,0.41884816753926696,195,0.31413612565445026,1722,50.35087719298246,53.66492146596858,34.5
Manu Sánchez,Alavés,Defender,0.034129692832764506,222,0.20477815699658702,2634,77.01754385964912,69.79522184300342,65.1
Robert Sánchez,Chelsea,Goalkeeper,0.0,1,0.15625,2880,84.21052631578947,76.953125,82.0
Jadon Sancho,Chelsea,Attacker,0.3571428571428571,417,0.1020408163265306,1764,51.578947368421055,84.94897959183673,40.4
Philipp Sander,Gladbach,Midfielder,0.06410256410256411,105,0.12820512820512822,1400,40.93567251461988,81.08974358974359,31.0
Leroy Sané,Bayern Munich,Attacker,0.8791208791208791,405,0.10989010989010989,1637,47.865497076023395,83.79120879120879,60.8
Arouna Sangante,Le Havre,Defender,0.21739130434782608,62,0.2898550724637681,1244,36.37426900584796,57.2463768115942,36.9
Nhoa Sangui,Reims,Midfielder,0.15503875968992248,119,0.23255813953488372,1158,33.85964912280702,65.69767441860466,28.9
Kaishu Sano,Mainz 05,Midfielder,0.0,258,0.08875739644970415,3043,88.9766081871345,86.90828402366864,39.2
Baptiste Santamaria,Nice,Midfielder,0.0,66,0.0970873786407767,927,27.105263157894736,85.67961165048543,29.1
Andrey Santos,Strasbourg,Midfielder,0.41009463722397477,204,0.25236593059936907,2855,83.47953216374269,62.77602523659306,37.5
Amin Sarr,Hellas Verona,Attacker,0.2358490566037736,175,0.04716981132075472,1907,55.760233918128655,93.04245283018868,29.0
Ismaila Sarr,Crystal Palace,Midfielder,0.46511627906976744,345,0.13289036544850497,2711,79.26900584795321,80.39867109634552,51.0
Malang Sarr,Lens,Defender,0.0,59,0.0,1385,40.49707602339181,100.0,51.7
Mamadou Sarr,Strasbourg,Defender,0.03802281368821293,60,0.1520912547528517,2365,69.15204678362574,77.56653992395437,59.4
Razvan Sava,Udinese,Goalkeeper,0.0,0,0.08333333333333333,1080,31.57894736842105,87.70833333333333,48.4
Téji Savanier,Montpellier,Midfielder,0.2661596958174905,317,0.1520912547528517,2363,69.09356725146199,77.56653992395437,44.8
Sávio,Manchester City,Attacker,0.4591836734693877,450,0.1530612244897959,1766,51.63742690058479,77.4234693877551,44.4
Nicolò Savona,Juventus,Defender,0.15625,138,0.2604166666666667,1724,50.4093567251462,61.588541666666664,47.2
Joe Scally,Gladbach,Defender,0.0,189,0.2097902097902098,2578,75.38011695906432,69.05594405594405,63.2
Kevin Schade,Brentford,Attacker,0.5098039215686274,264,0.11764705882352941,2293,67.046783625731,82.6470588235294,41.3
András Schäfer,Union Berlin,Midfielder,0.11764705882352941,120,0.17647058823529413,1534,44.853801169590646,73.97058823529412,30.7
Fabian Schär,Newcastle Utd,Defender,0.12269938650306748,158,0.2760736196319018,2934,85.78947368421052,59.27914110429449,64.7
Patrik Schick,Leverkusen,Attacker,1.1229946524064172,135,0.21390374331550802,1684,49.239766081871345,68.44919786096257,59.8
Joël Schingtienne,Venezia,Defender,0.0,37,0.16,1122,32.80701754385965,76.4,40.3
Keven Schlotterbeck,Augsburg,Defender,0.2777777777777778,64,0.2777777777777778,1297,37.92397660818713,59.02777777777777,38.3
Nico Schlotterbeck,Dortmund,Defender,0.18181818181818182,246,0.3181818181818182,1982,57.953216374269005,53.06818181818181,51.2
Romano Schmid,Werder Bremen,Midfielder,0.2857142857142857,587,0.12698412698412698,2834,82.86549707602339,81.26984126984127,60.0
Jan Schöppner,Heidenheim,Midfielder,0.2348993288590604,190,0.2684563758389262,2681,78.39181286549707,60.40268456375839,32.5
Léo Scienza,Heidenheim,Attacker,0.46875,190,0.078125,1153,33.71345029239766,88.4765625,38.2
Simone Scuffet,Cagliari,Goalkeeper,0.0,0,0.0,1170,34.21052631578947,100.0,53.9
Nicolas Seiwald,RB Leipzig,Midfielder,0.0,187,0.08620689655172414,2084,60.93567251461989,87.28448275862068,35.7
Matz Sels,Nott'ham Forest,Goalkeeper,0.0,3,0.10526315789473684,3420,100.0,84.47368421052632,95.3
Nélson Semedo,Wolves,Defender,0.12461059190031153,266,0.24922118380062305,2886,84.3859649122807,63.2398753894081,67.9
Antoine Semenyo,Bournemouth,Attacker,0.449438202247191,531,0.25280898876404495,3203,93.65497076023391,62.71067415730337,44.4
Marcos Senesi,Bournemouth,Defender,0.0,81,0.4065040650406504,1106,32.3391812865497,40.040650406504064,30.2
Suat Serdar,Hellas Verona,Midfielder,0.19607843137254902,109,0.26143790849673204,1376,40.23391812865497,61.43790849673203,27.9
Sergi,Leganés,Defender,0.060790273556231005,82,0.060790273556231005,2957,86.46198830409357,91.03343465045593,72.6
Benjamin Šeško,RB Leipzig,Attacker,0.6818181818181819,234,0.07575757575757576,2380,69.5906432748538,88.82575757575756,48.2
Stephan El Shaarawy,Roma,Midfielder,0.5737704918032788,168,0.1639344262295082,1098,32.10526315789474,75.81967213114753,42.8
Eldor Shomurodov,Roma,Attacker,0.6557377049180328,102,0.0819672131147541,1097,32.07602339181286,87.90983606557377,42.8
Djibril Sidibé,Toulouse,Defender,0.12875536480686695,187,0.04291845493562232,2101,61.432748538011694,93.6695278969957,63.6
Vincent Sierro,Toulouse,Midfielder,0.2247191011235955,189,0.149812734082397,2402,70.23391812865498,77.90262172284645,37.5
Tim Siersleben,Heidenheim,Defender,0.0,51,0.3053435114503817,1182,34.56140350877193,54.961832061068705,35.1
Bernardo Silva,Manchester City,Attacker,0.26936026936026936,435,0.2356902356902357,2670,78.0701754385965,65.23569023569023,34.5
Caio Henrique Oliveira Silva,Monaco,Defender,0.28037383177570097,301,0.14018691588785048,1929,56.40350877192982,79.32242990654206,59.7
Fábio Silva,Las Palmas,Attacker,0.6280193236714976,175,0.33816425120772947,1866,54.56140350877193,50.1207729468599,38.4
Rui Silva,Betis,Goalkeeper,0.0,0,0.06666666666666667,1350,39.473684210526315,90.16666666666666,54.7
Abdallah Sima,Brest,Attacker,0.6521739130434783,152,0.14492753623188406,1238,36.198830409356724,78.6231884057971,42.9
Giuliano Simeone,Atlético Madrid,Midfielder,0.3738317757009346,307,0.1869158878504673,1926,56.315789473684205,72.42990654205607,44.9
Moses Simon,Nantes,Attacker,0.6206896551724138,428,0.06896551724137931,2609,76.28654970760233,89.82758620689654,52.1
Unai Simón,Athletic Club,Goalkeeper,0.0,0,0.0,1890,55.26315789473685,100.0,68.7
Xavi Simons,RB Leipzig,Midfielder,0.6694560669456068,410,0.2092050209205021,2150,62.86549707602339,69.14225941422593,55.1
Danel Sinani,St. Pauli,Attacker,0.28776978417266186,140,0.2158273381294964,1250,36.54970760233918,68.16546762589928,26.3
Lassine Sinayoko,Auxerre,Attacker,0.5098039215686274,308,0.19607843137254902,2299,67.22222222222223,71.078431372549,41.0
Wilfried Singo,Monaco,Defender,0.12875536480686695,180,0.17167381974248927,2096,61.28654970760235,74.67811158798283,57.6
Ibrahima Sissoko,Bochum,Midfielder,0.10344827586206896,209,0.3793103448275862,2610,76.31578947368422,44.05172413793104,25.9
Antonio Sivera,Alavés,Goalkeeper,0.0,1,0.19230769230769232,2810,82.16374269005848,71.63461538461537,79.0
Tim Skarke,Union Berlin,Attacker,0.15503875968992248,147,0.07751937984496124,1164,34.03508771929825,88.56589147286822,24.2
Ellyes Skhiri,Eint Frankfurt,Midfielder,0.12096774193548386,149,0.24193548387096772,2231,65.23391812865496,64.31451612903226,29.3
Oliver Skipp,Leicester City,Midfielder,0.0,70,0.64,1129,33.01169590643275,5.599999999999994,5.2
Leo Skiri Østigård,Rennes,Defender,0.07352941176470588,54,0.29411764705882354,1227,35.877192982456144,56.61764705882353,36.3
Leo Skiri Østigård,Hoffenheim,Defender,0.0,52,0.0,927,27.105263157894736,100.0,44.9
Łukasz Skorupski,Bologna,Goalkeeper,0.0,0,0.03802281368821293,2364,69.12280701754386,94.3916349809886,76.7
Steven Skrzybski,Holstein Kiel,Attacker,0.6122448979591837,152,0.0,1323,38.68421052631579,100.0,44.5
Adam Smith,Bournemouth,Defender,0.0,98,0.3954802259887006,1590,46.49122807017544,41.666666666666664,38.2
Eric Smith,St. Pauli,Midfielder,0.06369426751592357,145,0.2229299363057325,2827,82.6608187134503,67.11783439490446,28.8
Emile Smith Rowe,Fulham,Midfielder,0.39647577092511016,306,0.13215859030837004,2043,59.73684210526316,80.50660792951541,47.7
Simon Sohm,Parma,Midfielder,0.12048192771084336,276,0.18072289156626503,2989,87.39766081871345,73.3433734939759,38.5
Alex Sola,Getafe,Attacker,0.08771929824561403,108,0.3508771929824561,1029,30.087719298245613,48.245614035087726,14.2
Dominic Solanke,Tottenham,Attacker,0.4897959183673469,166,0.0,2201,64.35672514619884,100.0,40.0
Carlos Soler,West Ham,Attacker,0.12738853503184713,110,0.3821656050955414,1409,41.198830409356724,43.630573248407636,15.2
Oumar Solet,Udinese,Defender,0.16129032258064516,91,0.16129032258064516,1672,48.888888888888886,76.20967741935483,49.6
Yann Sommer,Inter,Goalkeeper,0.0,1,0.0,2970,86.8421052631579,100.0,90.8
David Soria,Getafe,Goalkeeper,0.0,1,0.05263157894736842,3420,100.0,92.23684210526316,97.7
Borna Sosa,Torino,Defender,0.0,113,0.0,1181,34.53216374269006,100.0,50.1
Hugo Sotelo,Celta Vigo,Midfielder,0.0,142,0.3597122302158273,1254,36.666666666666664,46.94244604316546,21.3
Florian Sotoca,Lens,Attacker,0.10050251256281408,319,0.10050251256281408,1794,52.45614035087719,85.17587939698493,27.0
Tomáš Souček,West Ham,Midfielder,0.3508771929824561,151,0.2807017543859649,2567,75.05847953216374,58.59649122807018,32.3
Matìas Soulé,Roma,Midfielder,0.5050505050505051,364,0.15151515151515152,1781,52.07602339181287,77.65151515151516,52.0
Boubakary Soumaré,Leicester City,Midfielder,0.0,162,0.33195020746887965,2171,63.47953216374269,51.037344398340245,23.6
Issa Soumaré,Le Havre,Attacker,0.42654028436018954,250,0.0,1902,55.614035087719294,100.0,40.1
Djibril Sow,Sevilla,Midfielder,0.13100436681222707,173,0.2183406113537118,2062,60.29239766081871,67.79475982532752,31.8
Saidou Sow,Strasbourg,Defender,0.08849557522123894,18,0.17699115044247787,1018,29.76608187134503,73.8938053097345,37.5
Djed Spence,Tottenham,Defender,0.15075376884422112,234,0.20100502512562815,1792,52.397660818713454,70.35175879396985,53.3
Leonardo Spinazzola,Napoli,Attacker,0.1183431952662722,252,0.0591715976331361,1517,44.356725146198826,91.27218934911242,26.5
Anton Stach,Hoffenheim,Midfielder,0.10452961672473868,221,0.2787456445993031,2585,75.58479532163743,58.88501742160279,31.0
Jens Stage,Werder Bremen,Midfielder,0.6122448979591837,221,0.40816326530612246,2204,64.44444444444444,39.795918367346935,35.5
Filip Stankovic,Venezia,Goalkeeper,0.0,0,0.06578947368421052,1367,39.97076023391813,90.29605263157895,55.1
Carl Starfelt,Celta Vigo,Defender,0.03968253968253968,78,0.19841269841269843,2270,66.37426900584795,70.73412698412697,56.4
Niklas Stark,Werder Bremen,Defender,0.042735042735042736,72,0.25641025641025644,2106,61.578947368421055,62.17948717948718,51.3
Lucas Stassin,Saint-Étienne,Attacker,0.7619047619047619,210,0.19047619047619047,1887,55.17543859649123,71.9047619047619,48.1
Orri Steinn Óskarsson,Real Sociedad,Attacker,0.2857142857142857,65,0.09523809523809523,944,27.60233918128655,85.95238095238096,26.5
Jack Stephens,Southampton,Defender,0.06493506493506493,79,0.12987012987012986,1389,40.614035087719294,80.84415584415585,46.6
Angelo Stiller,Stuttgart,Midfielder,0.29508196721311475,397,0.19672131147540983,2741,80.14619883040936,70.98360655737706,47.4
Kevin Stöger,Gladbach,Midfielder,0.3488372093023256,256,0.1744186046511628,1551,45.35087719298246,74.27325581395348,42.3
Jakub Stolarczyk,Leicester City,Goalkeeper,0.0,1,0.1,900,26.31578947368421,85.25,44.0
Jørgen Strand Larsen,Wolves,Attacker,0.6271777003484321,158,0.13937282229965156,2587,75.64327485380117,79.44250871080139,42.2
Gabriel Strefezza,Como,Attacker,0.3436426116838488,376,0.1718213058419244,2619,76.57894736842105,74.65635738831615,37.0
Cristhian Stuani,Girona,Attacker,1.0833333333333333,48,0.3333333333333333,1078,31.52046783625731,50.83333333333333,52.8
Álex Suárez,Las Palmas,Defender,0.0,62,0.43956043956043955,2460,71.9298245614035,35.16483516483516,48.1
Gabriel Suazo,Toulouse,Defender,0.25,269,0.0,2163,63.24561403508772,100.0,68.5
Luka Sučić,Real Sociedad,Midfielder,0.10050251256281408,165,0.20100502512562815,1792,52.397660818713454,70.35175879396985,31.5
Yukinari Sugawara,Southampton,Midfielder,0.11560693641618497,183,0.23121387283236994,1557,45.526315789473685,65.89595375722543,31.4
Niklas Süle,Dortmund,Defender,0.0,72,0.08547008547008547,1053,30.789473684210527,87.3931623931624,43.4
Kamaldeen Sulemana,Southampton,Attacker,0.12820512820512822,177,0.12820512820512822,1402,40.994152046783626,81.08974358974359,23.0
Tomáš Suslov,Hellas Verona,Attacker,0.04329004329004329,198,0.30303030303030304,2080,60.81871345029239,55.3030303030303,16.3
Zion Suzuki,Parma,Goalkeeper,0.0,0,0.05434782608695653,3314,96.90058479532165,91.9836956521739,95.4
Mattias Svanberg,Wolfsburg,Midfielder,0.2962962962962963,86,0.2962962962962963,1219,35.643274853801174,56.29629629629629,27.2
Marin Šverko,Venezia,Defender,0.08064516129032258,47,0.24193548387096772,1117,32.66081871345029,64.31451612903226,36.8
Mile Svilar,Roma,Goalkeeper,0.0,2,0.02631578947368421,3420,100.0,96.11842105263158,98.8
Michael Svoboda,Venezia,Defender,0.0684931506849315,61,0.0684931506849315,1314,38.421052631578945,89.8972602739726,47.7
Williot Swedberg,Celta Vigo,Attacker,0.6,178,0.06666666666666667,1348,39.41520467836258,90.16666666666666,43.3
Abakar Sylla,Strasbourg,Defender,0.09433962264150944,24,0.18867924528301888,950,27.77777777777778,72.1698113207547,36.2
Issiaga Sylla,Montpellier,Defender,0.078125,132,0.15625,1156,33.801169590643276,76.953125,43.3
Mamadou Sylla,Valladolid,Attacker,0.3409090909090909,89,0.28409090909090906,1583,46.28654970760234,58.09659090909092,25.3
Wojciech Szczęsny,Barcelona,Goalkeeper,0.0,0,0.0,1350,39.473684210526315,100.0,57.6
Sammie Szmodics,Ipswich Town,Attacker,0.36363636363636365,82,0.18181818181818182,992,29.005847953216374,73.18181818181819,28.2
Dominik Szoboszlai,Liverpool,Midfielder,0.4332129963898917,330,0.21660649819494585,2491,72.83625730994152,68.05054151624549,45.9
Alexander Sørloth,Atlético Madrid,Attacker,1.264367816091954,144,0.2298850574712644,1566,45.78947368421053,66.0919540229885,65.4
Musa Al-Taamari,Montpellier,Attacker,0.24193548387096772,161,0.24193548387096772,1116,32.631578947368425,64.31451612903226,24.5
Nicolás Tagliafico,Lyon,Defender,0.1895734597156398,209,0.33175355450236965,1902,55.614035087719294,51.06635071090048,48.4
Jonathan Tah,Leverkusen,Defender,0.09090909090909091,193,0.09090909090909091,2970,86.8421052631579,86.5909090909091,74.3
Renato Tapia,Leganés,Midfielder,0.03717472118959108,120,0.29739776951672864,2424,70.87719298245614,56.13382899628252,23.7
Edmond Tapsoba,Leverkusen,Defender,0.0,233,0.14336917562724016,2507,73.30409356725146,78.85304659498206,66.2
Florian Tardieu,Saint-Étienne,Midfielder,0.4316546762589928,194,0.0,1252,36.60818713450292,100.0,48.6
Oussama Targhalline,Le Havre,Midfielder,0.0,125,0.0,990,28.947368421052634,100.0,36.4
James Tarkowski,Everton,Defender,0.06153846153846154,87,0.18461538461538463,2922,85.43859649122807,72.76923076923076,66.8
César Tárrega,Valencia,Defender,0.05952380952380952,100,0.20833333333333331,3026,88.47953216374269,69.27083333333334,67.6
Nuno Tavares,Lazio,Defender,0.42780748663101603,309,0.21390374331550802,1686,49.29824561403508,68.44919786096257,53.0
Marcus Tavernier,Bournemouth,Attacker,0.37209302325581395,310,0.27906976744186046,1939,56.69590643274853,58.83720930232559,33.7
Jackson Tchatchoua,Hellas Verona,Midfielder,0.14204545454545453,323,0.19886363636363635,3167,92.60233918128655,70.66761363636364,40.5
Enzo Tchato,Montpellier,Defender,0.0,201,0.14218009478672985,1899,55.52631578947368,79.02843601895735,56.6
